,method,Output,nCell,Batch_ASW_batch-RNA,Batch_ASW_site-RNA,graph_connectivity_batch-RNA,graph_connectivity_label-RNA,graph_connectivity_label.l1-RNA,graph_connectivity_cluster-RNA,graph_iLISI-RNA,ARI-RNA,ARI.l1-RNA,AMI-RNA,AMI.l1-RNA,graph_cLISI-RNA,graph_cLISI.l1-RNA,isolated_labels_ASW-RNA,isolated_labels_ASW.l1-RNA,Batch_ASW_batch-ATAC,Batch_ASW_site-ATAC,graph_connectivity_batch-ATAC,graph_connectivity_label-ATAC,graph_connectivity_label.l1-ATAC,graph_connectivity_cluster-ATAC,graph_iLISI-ATAC,ARI-ATAC,ARI.l1-ATAC,AMI-ATAC,AMI.l1-ATAC,graph_cLISI-ATAC,graph_cLISI.l1-ATAC,isolated_labels_ASW-ATAC,isolated_labels_ASW.l1-ATAC,FOSCTTM,nearest_cell_barcode,nearest_cell_barcode-RNA,nearest_cell_barcode-ATAC,nearest_cell_celltype,nearest_cell_celltype-RNA,nearest_cell_celltype-ATAC,nearest_cell_celltype.l1,nearest_cell_celltype.l1-RNA,nearest_cell_celltype.l1-ATAC,RNA,ATAC
85,scglue-louvain,Embedding,6924.0,0.9349684837733984,0.9564436107185676,0.7027205126278757,0.8773909877946114,0.8967440573124351,1.0,0.3868541496696593,0.4432569478089546,0.5995753366918196,0.6053611738683623,0.6576373080834671,0.92410091999378,0.8812266664467697,0.5173231132148088,0.5004495052597442,0.929295418021686,0.967054180539977,0.7037319979957917,0.8860407834300527,0.9189372290677524,1.0,0.4409694453148032,0.4610875814842616,0.5943025811504605,0.6205578689864073,0.6567183059549304,0.9395320115541056,0.9175500433921752,0.5156121780671462,0.5182783418287296,0.1618164500205415,0.0023108030040439,0.0018775274407856,0.0027440785673021,0.5183419988445985,0.5267186597342577,0.5099653379549394,0.7060225303292894,0.7176487579433853,0.6943963027151935,R10,A10
86,LIGER_INMF-louvain,Embedding,6924.0,0.7094081320472618,0.7966261688877116,0.4180949094009331,0.5350834119580297,0.7869452295520314,1.0,0.4881954780006963,0.1231316237011548,0.1514003063142673,0.219205319431039,0.2196998857059892,0.8549451296351626,0.7422585999863066,0.3944136943267176,0.3824205122257194,0.7910745210383148,0.8917164671440413,0.43018472893929,0.3367555920270721,0.6916698522239807,1.0,0.5535555539879781,0.0143410661120853,0.0158991497636148,0.0339630353077044,0.0340533792151875,0.727481530308369,0.5227760256132449,0.4389073737498921,0.4505440137835348,0.4362734496944794,0.00079433853264,0.0008665511265164,0.0007221259387637,0.1713604852686308,0.1899191218948584,0.1528018486424032,0.2715915655690352,0.3017042172154824,0.2414789139225881,R10,A10
87,LIGER_OINMF-louvain,Embedding,6924.0,0.7735748123391843,0.8480971780658703,0.5434881514052488,0.5762092611693481,0.8117395976951697,1.0,0.4903196420492555,0.0799223006518938,0.1073703137333404,0.1724275084739756,0.1719193285411744,0.8268420819501081,0.7091677304316129,0.4058344744730157,0.370681325112899,0.8254823954341254,0.8966861781287072,0.4757376493655341,0.3074055940167018,0.6693231844239613,1.0,0.5490880971708395,0.0156728516027192,0.0190095544246924,0.0372951511907124,0.0390404938342181,0.7115111419801337,0.5109837462851594,0.4768488684120658,0.411731745731998,0.4618010083731566,0.0002166377816291,0.0001444251877527,0.0002888503755054,0.1658001155401502,0.1790872328134026,0.1525129982668977,0.261842865395725,0.2778740612362796,0.2458116695551704,R10,A10
88,LIGER_UINMF-louvain,Embedding,6924.0,0.7336611006095737,0.8014603616008458,0.4729179327160802,0.5283885004073436,0.7734467850310475,1.0,0.4915117420617744,0.0988256900875893,0.1196695332559511,0.1723768617522912,0.1677139350886439,0.8318658118691052,0.7086333463676482,0.3970225595298038,0.3829342953904213,0.7943054708190546,0.8667084309375171,0.5158473855243664,0.3417689444581696,0.7254077041673295,1.0,0.556348410529213,0.0104030990291741,0.0106639080963043,0.0247001688661754,0.0258415770919121,0.7156906769851774,0.4948180376141642,0.4358977229858801,0.4254516565728788,0.4587712812307996,0.0002166377816291,0.0002888503755054,0.0001444251877527,0.1631282495667244,0.1770652801848642,0.1491912189485846,0.2632871172732525,0.2910167533217793,0.2355574812247255,R10,A10
89,MaxFuse-louvain,Embedding,6924.0,0.8691641389471325,0.9218539738149338,0.725604284132547,0.7653421292414685,0.8688531271986073,1.0,0.4857982201659034,0.3510775074882509,0.4107666907249475,0.4136116803340741,0.4355531306053591,0.8462307475055675,0.7335721786040449,0.5794019185083815,0.4824247398189228,0.8287204673963348,0.8902379350734608,0.7125394005971155,0.8352713234248803,0.9197739961534366,1.0,0.4085180724350524,0.3384549495036379,0.4376358997253459,0.5107767112258916,0.5489466112264372,0.9324748922891294,0.8956776830506396,0.5084446426930965,0.615855274112963,0.3378376512376179,0.0012276140958983,0.0011554015020219,0.0012998266897746,0.3908145580589255,0.389948006932409,0.3916811091854419,0.5651357596764875,0.5764009243212016,0.5538705950317735,R10,A10
90,MultiMAP-louvain,Embedding,6924.0,0.674465175584191,0.840082974004187,0.2379203345457767,0.5907098433236283,0.7608480865398553,1.0,0.3435672412453701,0.1786543190643824,0.1931880617602564,0.4472057037367018,0.4552630263634729,0.919975506255942,0.8858577855019016,0.4601736983417842,0.5413674336216366,0.7078787893480094,0.8733474615551579,0.1233270213501294,0.5082399676661562,0.677325773063961,1.0,0.4249816807916208,0.184841073509312,0.2066565441235496,0.4063918030464545,0.4163802564912485,0.9204266720922488,0.8785131868906517,0.5227449797854365,0.5596926443574743,0.2134167808051166,0.0012998266897746,0.0014442518775274,0.0011554015020219,0.3864818024263431,0.4237435008665511,0.3492201039861352,0.575895436164067,0.6049971114962449,0.5467937608318891,R10,A10
91,pamona-louvain,Embedding,6924.0,0.6478567409255954,0.8392637832953455,0.0632479768463732,0.0748992641788553,0.133193487126581,1.0,0.5082579325287409,0.0056816361107436,0.0050131664978455,0.0192524911174774,0.0158576719087972,0.6850562391628744,0.4365596788289156,0.511579996938568,0.4926961503405028,0.6030911659437911,0.8373015582012706,0.0315445058340593,0.035434084020192,0.0427521661736804,1.0,0.5728973969678469,0.0047438021947152,0.0041391948568065,0.030360439108874,0.0220899962823189,0.6730080075618398,0.4348981327561986,0.4670222971549886,0.4982608765662166,0.5013776502564277,0.0002166377816291,0.0002888503755054,0.0001444251877527,0.0931542461005199,0.0928653957250144,0.0934430964760254,0.1469526285384171,0.1465915655690352,0.1473136915077989,R10,A10
92,SCALEX-louvain,Embedding,6924.0,0.9046004298514654,0.9298065436316232,0.5966250896664882,0.6800825162008292,0.8427897101317361,1.0,0.4188510138722134,0.2556605510206359,0.3463899704014264,0.3567765342447374,0.3876627748611144,0.8897156978471152,0.8261943002935325,0.5946884172949081,0.5468006126559244,0.919397361812319,0.9591536095603566,0.5717532238689086,0.5302111251196449,0.7786241157519154,1.0,0.4775341396844455,0.2078643082765312,0.270436241347415,0.2865450472347738,0.3194468771242818,0.8478009434120495,0.7523461550062265,0.5024653348917287,0.5353229401061341,0.2985210956723839,0.0008665511265164,0.0012998266897746,0.0004332755632582,0.3060369728480647,0.3331889081455806,0.2788850375505488,0.4667822068168689,0.4995667244367417,0.4339976891969959,R10,A10
93,SeuratV3_CCA-louvain,Embedding,6924.0,0.9063339271558032,0.929825861365984,0.8495334477536086,0.8166688513333149,0.8804786573409134,1.0,0.3522479213875875,0.3126453118085678,0.3863027553226916,0.3908978047673407,0.4166233341495684,0.8697100147990865,0.7732916460335612,0.4689667727976347,0.4970119544604356,0.8689876255719431,0.9106039187707332,0.4340062632541003,0.7691984177329871,0.8769111190411484,1.0,0.3838122681185858,0.3129293632512725,0.3510878729780288,0.5368749226811556,0.5426765503535649,0.9470076288926952,0.9328486524572284,0.4622784992932097,0.5105120949498743,0.3076068249953861,0.0009387637203928,0.0012998266897746,0.0005777007510109,0.3958694396302715,0.3675621028307337,0.4241767764298093,0.5651357596764875,0.5508376660889659,0.5794338532640092,R10,A10
94,SeuratV4_RPCA-louvain,Embedding,6924.0,0.904040157674939,0.919393801233976,0.8472494440514666,0.8126212018279482,0.8831788247072291,1.0,0.3498544119155047,0.3177928448493186,0.4032798812647293,0.3915856147136695,0.4174338400282242,0.8787797343625735,0.7919733150864319,0.4678224915640578,0.4977572788336416,0.8236159291699894,0.9183162045122256,0.3517844630263474,0.6894584949650745,0.8600849163822916,1.0,0.3967942860440352,0.2207721821808133,0.2439270112558182,0.4689445093082086,0.4855725395199153,0.9243014094945228,0.8927364949004953,0.4658154227376491,0.5396598390394574,0.2699212269482882,0.0012276140958983,0.0011554015020219,0.0012998266897746,0.3970970537261698,0.3643847487001733,0.4298093587521663,0.5645580589254766,0.5439052570768342,0.585210860774119,R10,A10
95,SIMBA-louvain,Embedding,6924.0,0.8642792640067389,0.911846957996834,0.6173363149932164,0.7450282500245705,0.8420524288808952,1.0,0.3822559848549003,0.2964906064214541,0.3523287855564621,0.3837699261730887,0.398061145279422,0.8960921444490201,0.8329167167736651,0.5093963952005519,0.4933862519672845,0.8235416530693691,0.9083761669419732,0.4672955600252573,0.5726229482622067,0.7683508954283121,1.0,0.4882747657882371,0.1806605617991976,0.2415696254003482,0.2439313230800487,0.2629241203593316,0.8547386566303002,0.7651370085310487,0.4563163531432855,0.5078133324984351,0.3073182353528163,0.0007221259387637,0.0005777007510109,0.0008665511265164,0.3118139803581744,0.3337666088965915,0.2898613518197573,0.4716204506065858,0.5166088965915656,0.426632004621606,R10,A10
96,unionCom-louvain,Embedding,6924.0,0.7996653294840385,0.8424931879409853,0.6268136174357468,0.5056667941485308,0.7741605267295969,1.0,0.3194321448222381,0.1259182626803076,0.1332855484958842,0.2461604656802039,0.2465982265057272,0.857790331809363,0.7411482017888469,0.4483236234995911,0.4502331844712349,0.8611666821846046,0.9249674382059614,0.47923626539985,0.4277107965613879,0.7029228626226309,1.0,0.4709817679992467,0.0802106417890688,0.0883448874179127,0.1359582233294582,0.1379289810756661,0.8018471838732721,0.6756158877069729,0.4457170970926781,0.5086402686691062,0.46212783189342,7.221259387637204e-05,0.0,0.0001444251877527,0.1065857885615251,0.0843443096476025,0.1288272674754477,0.1449306759098786,0.1220392836510687,0.1678220681686886,R10,A10
97,uniPort-louvain,Embedding,6924.0,0.9385260707882358,0.962552957670996,0.630714556655884,0.6379275199384774,0.8055280936059307,1.0,0.4818870764558762,0.281069826279495,0.3578590475605022,0.3516387453775535,0.38473804811747,0.8654949310018546,0.7883319905107314,0.4555439801432205,0.4641451574054319,0.9202550487453062,0.935527282173776,0.8267674168017813,0.828387115773804,0.8866361097240953,1.0,0.3919687550682453,0.395416898582351,0.4873363396940302,0.506334971274439,0.5429711405299673,0.8928587393143688,0.8343167884310118,0.51648967933161,0.477212485908553,0.301721456877192,0.0012276140958983,0.0011554015020219,0.0012998266897746,0.38236568457539,0.3753610629693819,0.389370306181398,0.559214326978625,0.5433275563258232,0.5751010976314269,R10,A10
98,bindSC-louvain,Embedding,6924.0,0.8383964719749367,0.918556960950162,0.3736295509382335,0.6839830954977105,0.8171569571559534,1.0,0.4452339490939144,0.2787059156246356,0.3698472613975757,0.4491945078427153,0.4736703923110054,0.9228837024425942,0.8915353990881902,0.370542034467711,0.4008138878117465,0.7585864503422568,0.8750540786841564,0.3016511879061537,0.8190986321312443,0.9201403509739844,1.0,0.4079998655248784,0.3450587645913014,0.3621748458877688,0.5905449129641922,0.5999815900885168,0.9591838182520216,0.9738594278366308,0.5518869980626904,0.5800202449163142,0.1497388624067661,0.0018053148469093,0.0023108030040439,0.0012998266897746,0.4208549971114962,0.3739168110918544,0.467793183131138,0.622472559214327,0.5649913344887348,0.6799537839399191,R25,A100
99,scglue-louvain,Embedding,6924.0,0.8948632165329046,0.9265281577072232,0.5935904034356145,0.9432434063882064,0.9522441001155524,1.0,0.3475870409439279,0.5740799643646717,0.620076028334673,0.7124983157406655,0.6999246687814434,0.9702611270428818,0.9751771052940794,0.5099299166856402,0.4946811735544345,0.8835397647763591,0.910164429641068,0.6425059917849629,0.935400850579066,0.9596510244977464,1.0,0.3372592640693806,0.6895662947069656,0.7002734236530531,0.7633672119504379,0.7607624464878527,0.9753445186055588,0.9781991356693782,0.4591142028974612,0.5004587160302337,0.0566222348542115,0.0101819757365684,0.0102541883304448,0.010109763142692,0.7098497978047371,0.7049393414211439,0.7147602541883304,0.8259676487579434,0.8191796649335644,0.8327556325823223,R25,A100
100,LIGER_INMF-louvain,Embedding,6924.0,0.7595960482430042,0.8463561846919281,0.5475957906961159,0.8249301412674086,0.8812784891842759,1.0,0.3991427750841694,0.4039128710977693,0.4573519466672569,0.5636084365097381,0.5699794974823664,0.9443306048404124,0.9173157189912936,0.5414820358236787,0.4952358047201798,0.856218327839092,0.9078976216173226,0.6187027285706695,0.7740340618917476,0.8536306346698407,1.0,0.4535803658338381,0.417480214009761,0.5112349496325654,0.519205122467906,0.5590673925520265,0.9160551021798814,0.877337116860375,0.4491227326568588,0.4457584460900048,0.23434226758725,0.0008665511265164,0.0007221259387637,0.0010109763142692,0.3801270941652224,0.3859041016753322,0.3743500866551126,0.5576978625072213,0.5505488157134605,0.5648469093009821,R25,A100
101,LIGER_OINMF-louvain,Embedding,6924.0,0.8022301126134154,0.8677691625955537,0.5637667319625774,0.8120366923559142,0.8733310604221629,1.0,0.4190756078179725,0.3513294074469588,0.43006410991249,0.4891846712827713,0.5094749115335712,0.926865683980205,0.8853150410045052,0.428361001541461,0.4675389207670486,0.8585591309237344,0.9085396580383072,0.6043810503084776,0.7093394356566769,0.8501465461440811,1.0,0.4805987896221212,0.2976368681113786,0.4347500019017506,0.4130537131803776,0.45679140178804,0.8936468970506575,0.8396932727132428,0.4439731230923525,0.457071936338679,0.2872143701977164,0.0014442518775274,0.0017331022530329,0.0011554015020219,0.3705228191796649,0.3903812824956672,0.3506643558636626,0.5580589254766031,0.6022530329289428,0.5138648180242634,R25,A100
102,LIGER_UINMF-louvain,Embedding,6924.0,0.7967848797833591,0.8464870994244033,0.5957822554321455,0.8188414340505673,0.8689311239301456,1.0,0.4018139354637549,0.3851021064276672,0.4145607541908626,0.4890216764517208,0.4947301765809985,0.9311572201572744,0.8996348232858337,0.5485734939750875,0.459109233506881,0.8258141887777815,0.8474779711118687,0.4802219696373943,0.8408697013789875,0.9047519361436502,1.0,0.415866478660889,0.3804718854426087,0.4775360119724262,0.577319370399617,0.6202005317799286,0.940256882166201,0.9344551330776008,0.4512109198093911,0.5096835848871901,0.4712828744600533,0.0002888503755054,0.0,0.0005777007510109,0.1099797804737146,0.1334488734835355,0.0865106874638937,0.1657279029462738,0.1951184286539572,0.1363373772385904,R25,A100
103,MaxFuse-louvain,Embedding,6924.0,0.8809559448733957,0.9232238496604748,0.7016851266973863,0.9139417920831292,0.9265484065714538,1.0,0.4153507155930873,0.5271701308433974,0.5132403275823118,0.6302266152889956,0.6167713938710355,0.9492650665063048,0.9282871840163404,0.5738974758267186,0.531415139419789,0.8254580173709571,0.865192373686184,0.6701917457832981,0.9507076180414168,0.96421232322337,1.0,0.3365865773132893,0.5592620139898955,0.5099864987904834,0.7011378321908787,0.6617766189127132,0.9788194871722404,0.9801170468867032,0.5154868698822591,0.6355773579480384,0.2086625555966053,0.0031051415366839,0.0030329289428076,0.0031773541305603,0.6470970537261698,0.6409589832466782,0.6532351242056614,0.7760687463893703,0.782206816868862,0.7699306759098787,R25,A100
104,MultiMAP-louvain,Embedding,6924.0,0.6605887567228581,0.8281253100655352,0.2504929899836073,0.7306649693433585,0.7543573563150601,1.0,0.3237791145924314,0.2490472629591413,0.2437820947942003,0.5373210855303691,0.5308796638498089,0.9547580285508752,0.9602553705144656,0.3622599619447102,0.5333372627417128,0.6811447660359826,0.8410163967116231,0.1769437231771372,0.6151495813898683,0.684415526401251,1.0,0.3823465116922293,0.2187625434353146,0.217872091439469,0.4890472474729375,0.4862750958187731,0.9509708296288516,0.9599549981770742,0.4355103709589029,0.6189371062939568,0.1789136576834366,0.0020941652224147,0.0015886770652801,0.0025996533795493,0.5191363373772386,0.516897746967071,0.5213749277874061,0.6995956094742923,0.7183708838821491,0.6808203350664356,R25,A100
105,pamona-louvain,Embedding,6924.0,0.652821968084758,0.8380118861757782,0.123041053886364,0.1629754567633849,0.2863835143311243,1.0,0.418954859056488,0.0303921471188021,0.0362838780705229,0.1168510954751721,0.1146542826959377,0.7449552654432359,0.5459365611112494,0.4134589285780956,0.507773264852571,0.6031709091551094,0.8187218303779336,0.0817202001655246,0.0973268083553355,0.1510400001259939,1.0,0.5315252053263845,0.0102784157403554,0.0095127753157,0.0504406765562653,0.0420164585706348,0.7238108030938859,0.5104586056976806,0.4795317276916009,0.5005752860811443,0.4974954411367656,7.221259387637204e-05,0.0,0.0001444251877527,0.1029751588677065,0.1049971114962449,0.1009532062391681,0.1775707683419988,0.182842287694974,0.1722992489890236,R25,A100
106,SCALEX-louvain,Embedding,6924.0,0.880788484961769,0.9092767388628018,0.5955831442455788,0.8390836805770608,0.8870536822688576,1.0,0.3656268571015119,0.3699292771844766,0.4178231108591775,0.5445981714463924,0.5545952194169564,0.9424860808852524,0.918926325893634,0.6115213295717583,0.5286916516021676,0.9126673020681606,0.9347069004056054,0.6316099800490469,0.8534872020225813,0.9183926768555544,1.0,0.4074691212762476,0.5170548817463537,0.6167402241509791,0.6274348411049573,0.6592819708699428,0.9503861138263,0.9443716813845195,0.4919001314843518,0.507075174314344,0.1667613752982367,0.0018053148469093,0.0025996533795493,0.0010109763142692,0.5059214326978625,0.4955228191796649,0.5163200462160601,0.699740034662045,0.6954072790294628,0.7040727902946274,R25,A100
107,SeuratV3_CCA-louvain,Embedding,6924.0,0.930835856899273,0.931152299983585,0.8819161234107966,0.908044659766153,0.932254918967774,1.0,0.2798034143267383,0.4030123595459769,0.4885702291892323,0.5419367660854522,0.5670919076862699,0.926612771519918,0.8857150711984292,0.5170457280545019,0.5008250586526201,0.8073866212807468,0.8815336505467138,0.3044566084208457,0.8673139738735892,0.9099115725526344,1.0,0.3436079550792374,0.4111575866102188,0.3640944569210762,0.6614360592237449,0.6260500676796495,0.9798946245975542,0.9866236905328148,0.4319093100568691,0.533273188224357,0.1312339576239311,0.0030329289428076,0.0033217793183131,0.0027440785673021,0.629838243789717,0.5652801848642404,0.6943963027151935,0.7617706528018486,0.7125938763720393,0.810947429231658,R25,A100
108,SeuratV4_RPCA-louvain,Embedding,6924.0,0.927760988901746,0.9291990890544414,0.8630682992801854,0.90166654501502,0.9307995022941346,1.0,0.2969888287130324,0.4062960078256762,0.4557583272048097,0.5493463653848392,0.5523896582371338,0.93016118292074,0.8892921437024603,0.5147423446448014,0.4997711455598821,0.8115884717872938,0.8803655449877404,0.3306925047840033,0.8193844596448976,0.9217902763666446,1.0,0.3273068572637266,0.3157224725990802,0.2901115428630129,0.6015485860352479,0.5785829656016684,0.9710171449118112,0.9741694096621784,0.4380773155212856,0.5250708338863441,0.1529449597361599,0.002527440785673,0.0027440785673021,0.0023108030040439,0.5945984979780474,0.5493934142114385,0.6398035817446562,0.7400346620450606,0.6990179087232813,0.78105141536684,R25,A100
109,SIMBA-louvain,Embedding,6924.0,0.9279146589367424,0.9389010190481256,0.7368905906218843,0.9248094991965456,0.9155708964347428,1.0,0.3398703568581169,0.5150607325724085,0.554054110808936,0.649811197139049,0.637096515631265,0.9517265556225518,0.9458152146489636,0.5495554521088324,0.5029668321726924,0.918140555830905,0.9490739479610032,0.7085040997886201,0.9123052450351504,0.9541727086631472,1.0,0.3833719027596558,0.5184258755982187,0.6070452159676594,0.637359804592483,0.66247313685746,0.9556505039895448,0.9593557264813422,0.5264067190479489,0.553090039851328,0.1376352953632756,0.002527440785673,0.0014442518775274,0.0036106296938186,0.5127816291161179,0.4728480647024841,0.5527151935297516,0.6957683419988446,0.670999422299249,0.7205372616984402,R25,A100
110,unionCom-louvain,Embedding,6924.0,0.8243641944441805,0.859719592723373,0.594963191853754,0.737450798877245,0.858963982450577,1.0,0.3088983265780077,0.3212436703543024,0.3416810123642966,0.4818013918798973,0.4782890570646599,0.9392685067401616,0.897180785453425,0.3964245997759485,0.4817694699707741,0.8166779075482763,0.8744333104700985,0.6875806063073664,0.6453265422465594,0.8455506681597802,1.0,0.3238663293229529,0.1621341913969218,0.1769891496486446,0.2902203828871576,0.3023437036645472,0.8919164329560377,0.844810655286913,0.4841318371214658,0.4963372452940401,0.3498431305506914,0.0002888503755054,0.0005777007510109,0.0,0.1926632004621606,0.2553437319468515,0.1299826689774696,0.253899480069324,0.3045927209705372,0.2032062391681109,R25,A100
111,uniPort-louvain,Embedding,6924.0,0.8925863338799878,0.9249984263218208,0.593217118504855,0.8904744177365476,0.9407730115328944,1.0,0.4084192749351437,0.5177841282272113,0.5330584374294375,0.6410243777755467,0.6352745808908702,0.9577797591600062,0.9494961749976206,0.4801262116447558,0.4893743975538349,0.9153929200496282,0.9248335781709068,0.8597401784931227,0.9363691279461736,0.9533171028320891,1.0,0.3103294315921436,0.4905876170334153,0.5558840829651841,0.6391736018592128,0.6437240850053826,0.9483639353061262,0.929622722228742,0.5559229103224218,0.5097579700859282,0.1297963283629709,0.0039716926632004,0.0028885037550548,0.005054881571346,0.6081744656268053,0.6192952050837666,0.597053726169844,0.7571490467937608,0.762998266897747,0.7512998266897747,R25,A100
112,bindSC-louvain,Embedding,6924.0,0.8449655499639163,0.9175288912587406,0.3519744765321322,0.6863342176921712,0.8021805656347994,1.0,0.4658084564389012,0.2603062512003449,0.3360691106846122,0.4119136798308824,0.423528490575777,0.9105541782751596,0.8697358351564306,0.3447157190680858,0.421103881405762,0.8056249862079858,0.8866647335677612,0.3238499309568259,0.786371449795394,0.9045457468820376,1.0,0.412744599358863,0.3348702863951778,0.349092768192392,0.5703543679778595,0.5824778583726307,0.9570381691956552,0.9655052875644584,0.5538170884689495,0.5724680403980691,0.1643911877607538,0.0011554015020219,0.0011554015020219,0.0011554015020219,0.3993356441363374,0.3447429231658001,0.4539283651068746,0.5754621606008088,0.5200751010976314,0.6308492201039861,R25,A25
113,scglue-louvain,Embedding,6924.0,0.9020788882840232,0.9282649854820544,0.6325186629414445,0.9385838596022456,0.9383323345638984,1.0,0.3385505580065445,0.5911073985598492,0.5715837086705781,0.7235960697558457,0.6900611173725322,0.965091067272664,0.9674450180646386,0.5231100139960062,0.4979243156222296,0.9021706514633888,0.9322618424529484,0.6186101795734189,0.915091911276644,0.9515527205017674,1.0,0.3762491703395524,0.6049424250364512,0.6545821198703604,0.7268844526485156,0.7368461511382014,0.9666232534924388,0.9716960409748738,0.4341887782166139,0.5104068803610458,0.071250520631526,0.0059214326978625,0.0060658578856152,0.0057770075101097,0.6756210283073367,0.669844020797227,0.6813980358174465,0.810369728480647,0.804159445407279,0.816580011554015,R25,A25
114,LIGER_INMF-louvain,Embedding,6924.0,0.7581552271041435,0.827003313347918,0.5452458899399119,0.8254551173141617,0.8866826328273668,1.0,0.3997802504833015,0.376900602162713,0.4133963580867079,0.5648023364285528,0.5655147992120831,0.947762306765802,0.9251624840981056,0.5175277934570386,0.5066798436008388,0.8598792024032366,0.9040378840535592,0.5781251212514785,0.6065489927674285,0.8043502533274057,1.0,0.5062043897672096,0.2367220852923797,0.2892891647004768,0.2737262661492116,0.2907184743209025,0.8556181597339364,0.781782142853132,0.4050405704978452,0.4332293284207209,0.298933105857405,0.0006499133448873,0.0007221259387637,0.0005777007510109,0.3066146735990757,0.3580300404390525,0.2551993067590988,0.4950173310225303,0.5605141536683997,0.4295205083766609,R25,A25
115,LIGER_OINMF-louvain,Embedding,6924.0,0.8113782060304219,0.870896695010633,0.5732306183020653,0.8112201168946204,0.8654378470457383,1.0,0.4180208319494009,0.4271833463094885,0.4855803313414838,0.505706029135922,0.518542664824255,0.922391662188857,0.8817261112695122,0.428762334541426,0.4753248451944829,0.8803128846941464,0.9336314553413192,0.5644548006850222,0.5550174128584033,0.7782753382505514,1.0,0.5115954624559895,0.156008076869483,0.1945779484064882,0.1970845072578988,0.2104263058407874,0.8205551551211431,0.6993333462728624,0.4050647159442101,0.4297176492485706,0.3480562860249483,0.00079433853264,0.0008665511265164,0.0007221259387637,0.3136192952050837,0.3912478336221837,0.2359907567879838,0.4824523396880416,0.5727902946273831,0.3921143847487002,R25,A25
116,LIGER_UINMF-louvain,Embedding,6924.0,0.7659626534227665,0.8218237202255834,0.6304009165226684,0.8194488346375763,0.8809818210329152,1.0,0.4044125106728224,0.4263643681626063,0.471913859627204,0.5007958056831878,0.5155995812827769,0.932213649873797,0.9033151126244134,0.4930295233168296,0.465300407931524,0.8103669602757152,0.8623394446077202,0.6003359993319385,0.6238620919429961,0.8014403783476111,1.0,0.5004570096958033,0.2347478019098621,0.2982805147660294,0.2817964074515127,0.3077493608020155,0.85095217034019,0.7808785474004057,0.4116993159247567,0.4708181729681501,0.3374934003279311,0.0011554015020219,0.0015886770652801,0.0007221259387637,0.2877671865973426,0.3252455228191797,0.2502888503755054,0.4669988445984979,0.5075101097631427,0.4264875794338532,R25,A25
117,MaxFuse-louvain,Embedding,6924.0,0.864155485668199,0.9360826762456534,0.6908596113094864,0.8663854996765743,0.896269392481536,1.0,0.4364790464359751,0.4855138367667909,0.5563431410839045,0.6163506197847565,0.6288528597213295,0.917215284192874,0.8684660144590122,0.5702810435677763,0.506401104689848,0.8123465910992308,0.86182125519091,0.7281941967531738,0.9313201888600452,0.963226109342932,1.0,0.3510224655689802,0.4278871788044829,0.4710110077892337,0.6213240025940466,0.6259858404697791,0.9598794177766128,0.968663704308112,0.5417736965374214,0.6516571630134759,0.2625855579484581,0.0020219526285384,0.0020219526285384,0.0020219526285384,0.5504043905257077,0.5421721548238013,0.5586366262276141,0.7281195840554593,0.7250144425187752,0.7312247255921432,R25,A25
118,MultiMAP-louvain,Embedding,6924.0,0.6377895732080121,0.8225698935114256,0.2382160953922824,0.6958484121415272,0.765181423245065,1.0,0.3319383786109651,0.2124734891031564,0.2161724233135188,0.5263721457527446,0.5230469668997025,0.9535625407508388,0.9516797150595616,0.4930803925177098,0.5509374583636277,0.6931955231647903,0.8587813767223345,0.1547797727968464,0.5740660447309275,0.7089815488044514,1.0,0.4085005475022411,0.2173276563545987,0.2233812113842963,0.4788231491330574,0.4821165435994441,0.9492313244693208,0.9442992608725942,0.4633684281380363,0.6065061643840337,0.1739041436429055,0.0018053148469093,0.0020219526285384,0.0015886770652801,0.4859185441941074,0.4949451184286539,0.4768919699595609,0.679159445407279,0.7147602541883304,0.6435586366262276,R25,A25
119,pamona-louvain,Embedding,6924.0,0.7034335307464783,0.8841787442581239,0.0922030821493591,0.1439707477773451,0.2672325435633597,1.0,0.4699613114831319,0.0212742095564017,0.0228675108809971,0.0838537809246797,0.0786816022646294,0.7358501267342523,0.5249175827446951,0.4001554003717728,0.4888842088290153,0.6111422269956822,0.836942899463901,0.0387349702797534,0.0616167870330169,0.0783875540386688,1.0,0.564292935453305,0.0048662962317272,0.0043033819763925,0.0290103632455958,0.0219651690182273,0.6896642533777829,0.4548807096590992,0.4640970724764041,0.5056273812071881,0.5009029494443427,7.221259387637204e-05,0.0001444251877527,0.0,0.0887492778740612,0.0977758521086077,0.0797227036395147,0.153740612362796,0.1626227614095898,0.1448584633160023,R25,A25
